,domain,phenomenon_number,phenomenon_name,sample_num,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,is_osherson,arg2_is_stronger
400,Mammals,6,Premise Diversity (General),31,"['Horses', 'Hamsters']",Mammals,"['Horses', 'Camels']",Mammals,False,False
401,Mammals,6,Premise Diversity (General),33,"['Cows', 'Zebras']",Mammals,"['Cows', 'Bats']",Mammals,False,True
402,Mammals,6,Premise Diversity (General),34,"['Cows', 'Zebras']",Mammals,"['Cows', 'Squirrels']",Mammals,False,True
403,Mammals,6,Premise Diversity (General),35,"['Lions', 'Tigers']",Mammals,"['Lions', 'Squirrels']",Mammals,False,True
404,Mammals,6,Premise Diversity (General),42,"['Llamas', 'Bats']",Mammals,"['Llamas', 'Camels']",Mammals,False,False
405,Mammals,6,Premise Diversity (General),44,"['Cats', 'Rabbits']",Mammals,"['Cats', 'Elephants']",Mammals,False,True
406,Mammals,6,Premise Diversity (General),48,"['Zebras', 'Squirrels']",Mammals,"['Zebras', 'Giraffes']",Mammals,False,False
407,Mammals,6,Premise Diversity (General),50,"['Tigers', 'Llamas']",Mammals,"['Tigers', 'Hedgehogs']",Mammals,False,True
408,Mammals,7,Premise Diversity (Specific),-1,"['lion', 'tiger']",rabbit,"['lion', 'giraffe']",rabbit,True,True
409,Mammals,7,Premise Diversity (Specific),40,"['Mice', 'Hedgehogs']",Sheep,"['Mice', 'Elephants']",Sheep,False,True
410,Mammals,7,Premise Diversity (Specific),51,"['Beavers', 'Hamsters']",Rhinos,"['Beavers', 'Bats']",Rhinos,False,True
411,Mammals,7,Premise Diversity (Specific),57,"['Llamas', 'Giraffes']",Sheep,"['Llamas', 'Hedgehogs']",Sheep,False,True
412,Mammals,7,Premise Diversity (Specific),68,"['Elephants', 'Giraffes']",Dogs,"['Elephants', 'Hedgehogs']",Dogs,False,True
413,Mammals,7,Premise Diversity (Specific),91,"['Beavers', 'Hamsters']",Giraffes,"['Beavers', 'Bats']",Giraffes,False,True
414,Mammals,7,Premise Diversity (Specific),120,"['Giraffes', 'Camels']",Rabbits,"['Giraffes', 'Bats']",Rabbits,False,True
415,Mammals,7,Premise Diversity (Specific),125,"['Deer', 'Bats']",Rabbits,"['Deer', 'Zebras']",Rabbits,False,False
416,Mammals,7,Premise Diversity (Specific),142,"['Llamas', 'Camels']",Rabbits,"['Llamas', 'Bats']",Rabbits,False,True
417,Mammals,7,Premise Diversity (Specific),156,"['Llamas', 'Hedgehogs']",Dogs,"['Llamas', 'Cows']",Dogs,False,False
418,Mammals,7,Premise Diversity (Specific),184,"['Deer', 'Giraffes']",Dogs,"['Deer', 'Mice']",Dogs,False,True
419,Mammals,7,Premise Diversity (Specific),188,"['Donkeys', 'Zebras']",Sheep,"['Donkeys', 'Hamsters']",Sheep,False,True
420,Mammals,7,Premise Diversity (Specific),225,"['Elephants', 'Giraffes']",Dogs,"['Elephants', 'Mice']",Dogs,False,True
421,Mammals,7,Premise Diversity (Specific),233,"['Camels', 'Giraffes']",Sheep,"['Camels', 'Mice']",Sheep,False,True
422,Mammals,7,Premise Diversity (Specific),281,"['Hamsters', 'Elephants']",Sheep,"['Hamsters', 'Hedgehogs']",Sheep,False,False
423,Mammals,7,Premise Diversity (Specific),296,"['Hedgehogs', 'Hamsters']",Pigs,"['Hedgehogs', 'Zebras']",Pigs,False,True
424,Mammals,7,Premise Diversity (Specific),305,"['Beavers', 'Bats']",Donkeys,"['Beavers', 'Hamsters']",Donkeys,False,False
425,Mammals,7,Premise Diversity (Specific),324,"['Pigs', 'Hamsters']",Dogs,"['Pigs', 'Cows']",Dogs,False,False
426,Mammals,7,Premise Diversity (Specific),404,"['Beavers', 'Hamsters']",Pigs,"['Beavers', 'Elephants']",Pigs,False,True
427,Mammals,7,Premise Diversity (Specific),408,"['Deer', 'Llamas']",Cats,"['Deer', 'Hedgehogs']",Cats,False,True
428,Mammals,7,Premise Diversity (Specific),423,"['Rabbits', 'Rhinos']",Pigs,"['Rabbits', 'Hamsters']",Pigs,False,False
429,Mammals,7,Premise Diversity (Specific),430,"['Hedgehogs', 'Zebras']",Pigs,"['Hedgehogs', 'Squirrels']",Pigs,False,False
430,Mammals,7,Premise Diversity (Specific),546,"['Deer', 'Donkeys']",Cats,"['Deer', 'Bats']",Cats,False,True
431,Mammals,7,Premise Diversity (Specific),619,"['Giraffes', 'Elephants']",Rabbits,"['Giraffes', 'Bats']",Rabbits,False,True
432,Mammals,8,Nonmonotonicity (General),0,"['Beavers', 'Kangaroos']",Mammals,"['Beavers', 'Kangaroos', 'Lizards']",Mammals,False,False
433,Mammals,8,Nonmonotonicity (General),1,"['Elephants', 'Cats']",Mammals,"['Elephants', 'Cats', 'Iguanas']",Mammals,False,False
434,Mammals,8,Nonmonotonicity (General),2,"['Zebras', 'Hedgehogs', 'Turtles']",Mammals,"['Zebras', 'Hedgehogs']",Mammals,False,True
435,Mammals,8,Nonmonotonicity (General),3,"['Hamsters', 'Rhinos', 'Turtles']",Mammals,"['Hamsters', 'Rhinos']",Mammals,False,True
436,Mammals,8,Nonmonotonicity (General),4,"['Kangaroos', 'Tigers']",Mammals,"['Kangaroos', 'Tigers', 'Turtles']",Mammals,False,False
437,Mammals,8,Nonmonotonicity (General),5,"['Rhinos', 'Sheep']",Mammals,"['Rhinos', 'Sheep', 'Turtles']",Mammals,False,False
438,Mammals,8,Nonmonotonicity (General),6,"['Deer', 'Tigers']",Mammals,"['Deer', 'Tigers', 'Snakes']",Mammals,False,False
439,Mammals,8,Nonmonotonicity (General),7,"['Cats', 'Deer', 'Tortoises']",Mammals,"['Cats', 'Deer']",Mammals,False,True
440,Mammals,8,Nonmonotonicity (General),8,"['Camels', 'Hedgehogs', 'Snakes']",Mammals,"['Camels', 'Hedgehogs']",Mammals,False,True
441,Mammals,8,Nonmonotonicity (General),9,"['Rhinos', 'Cows']",Mammals,"['Rhinos', 'Cows', 'Alligators']",Mammals,False,False
442,Mammals,8,Nonmonotonicity (General),10,"['Rhinos', 'Camels']",Mammals,"['Rhinos', 'Camels', 'Geckoes']",Mammals,False,False
443,Mammals,8,Nonmonotonicity (General),11,"['Donkeys', 'Dogs', 'Dinosaurs']",Mammals,"['Donkeys', 'Dogs']",Mammals,False,True
444,Mammals,8,Nonmonotonicity (General),12,"['Deer', 'Giraffes', 'Cobras']",Mammals,"['Deer', 'Giraffes']",Mammals,False,True
445,Mammals,8,Nonmonotonicity (General),13,"['Bats', 'Beavers']",Mammals,"['Bats', 'Beavers', 'Cobras']",Mammals,False,False
446,Mammals,8,Nonmonotonicity (General),14,"['Deer', 'Donkeys']",Mammals,"['Deer', 'Donkeys', 'Tortoises']",Mammals,False,False
447,Mammals,8,Nonmonotonicity (General),15,"['Lions', 'Deer']",Mammals,"['Lions', 'Deer', 'Toads']",Mammals,False,False
448,Mammals,8,Nonmonotonicity (General),16,"['Beavers', 'Cats', 'Vipers']",Mammals,"['Beavers', 'Cats']",Mammals,False,True
449,Mammals,8,Nonmonotonicity (General),17,"['Squirrels', 'Sheep', 'Iguanas']",Mammals,"['Squirrels', 'Sheep']",Mammals,False,True
450,Mammals,8,Nonmonotonicity (General),18,"['Zebras', 'Rhinos']",Mammals,"['Zebras', 'Rhinos', 'Salamanders']",Mammals,False,False
451,Mammals,8,Nonmonotonicity (General),20,"['Hedgehogs', 'Elephants']",Mammals,"['Hedgehogs', 'Elephants', 'Chameleons']",Mammals,False,False
452,Mammals,8,Nonmonotonicity (General),21,"['Zebras', 'Hamsters']",Mammals,"['Zebras', 'Hamsters', 'Snakes']",Mammals,False,False
453,Mammals,8,Nonmonotonicity (General),22,"['Hedgehogs', 'Elephants']",Mammals,"['Hedgehogs', 'Elephants', 'Pythons']",Mammals,False,False
454,Mammals,8,Nonmonotonicity (General),23,"['Cats', 'Lions']",Mammals,"['Cats', 'Lions', 'Toads']",Mammals,False,False
455,Mammals,8,Nonmonotonicity (General),24,"['Bats', 'Kangaroos']",Mammals,"['Bats', 'Kangaroos', 'Pythons']",Mammals,False,False
456,Mammals,9,Nonmonotonicity (Specific),0,['Hamsters'],Zebras,"['Hamsters', 'Alligators']",Zebras,False,False
457,Mammals,9,Nonmonotonicity (Specific),1,['Bats'],Elephants,"['Bats', 'Vipers']",Elephants,False,False
458,Mammals,9,Nonmonotonicity (Specific),2,['Beavers'],Squirrels,"['Beavers', 'Dinosaurs']",Squirrels,False,False
459,Mammals,9,Nonmonotonicity (Specific),3,['Giraffes'],Zebras,"['Giraffes', 'Iguanas']",Zebras,False,False
460,Mammals,9,Nonmonotonicity (Specific),4,['Squirrels'],Kangaroos,"['Squirrels', 'Frogs']",Kangaroos,False,False
461,Mammals,9,Nonmonotonicity (Specific),5,"['Deer', 'Turtles']",Lions,['Deer'],Lions,False,True
462,Mammals,9,Nonmonotonicity (Specific),6,"['Elephants', 'Alligators']",Donkeys,['Elephants'],Donkeys,False,True
463,Mammals,9,Nonmonotonicity (Specific),7,['Mice'],Deer,"['Mice', 'Vipers']",Deer,False,False
464,Mammals,9,Nonmonotonicity (Specific),8,"['Mice', 'Dinosaurs']",Dogs,['Mice'],Dogs,False,True
465,Mammals,9,Nonmonotonicity (Specific),9,['Mice'],Giraffes,"['Mice', 'Snakes']",Giraffes,False,False
466,Mammals,9,Nonmonotonicity (Specific),10,"['Bats', 'Toads']",Rabbits,['Bats'],Rabbits,False,True
467,Mammals,9,Nonmonotonicity (Specific),11,['Kangaroos'],Pigs,"['Kangaroos', 'Salamanders']",Pigs,False,False
468,Mammals,9,Nonmonotonicity (Specific),12,"['Hedgehogs', 'Snakes']",Camels,['Hedgehogs'],Camels,False,True
469,Mammals,9,Nonmonotonicity (Specific),13,"['Beavers', 'Dinosaurs']",Camels,['Beavers'],Camels,False,True
470,Mammals,9,Nonmonotonicity (Specific),14,['Bats'],Camels,"['Bats', 'Geckoes']",Camels,False,False
471,Mammals,9,Nonmonotonicity (Specific),15,['Camels'],Kangaroos,"['Camels', 'Dinosaurs']",Kangaroos,False,False
472,Mammals,9,Nonmonotonicity (Specific),16,['Kangaroos'],Donkeys,"['Kangaroos', 'Lizards']",Donkeys,False,False
473,Mammals,9,Nonmonotonicity (Specific),17,['Bats'],Beavers,"['Bats', 'Vipers']",Beavers,False,False
474,Mammals,9,Nonmonotonicity (Specific),18,['Hedgehogs'],Tigers,"['Hedgehogs', 'Iguanas']",Tigers,False,False
475,Mammals,9,Nonmonotonicity (Specific),19,"['Hedgehogs', 'Geckoes']",Squirrels,['Hedgehogs'],Squirrels,False,True
476,Mammals,9,Nonmonotonicity (Specific),20,['Llamas'],Rhinos,"['Llamas', 'Turtles']",Rhinos,False,False
477,Mammals,9,Nonmonotonicity (Specific),21,['Kangaroos'],Sheep,"['Kangaroos', 'Turtles']",Sheep,False,False
478,Mammals,9,Nonmonotonicity (Specific),22,"['Hedgehogs', 'Tortoises']",Squirrels,['Hedgehogs'],Squirrels,False,True
479,Mammals,9,Nonmonotonicity (Specific),23,['Camels'],Hamsters,"['Camels', 'Salamanders']",Hamsters,False,False
480,Mammals,10,Premise-conclusion Asymmetry,-1,['bat'],mouse,['mouse'],bat,True,True
481,Mammals,10,Premise-conclusion Asymmetry,0,['Bats'],Pigs,['Pigs'],Bats,False,True
482,Mammals,10,Premise-conclusion Asymmetry,1,['Llamas'],Cows,['Cows'],Llamas,False,True
483,Mammals,10,Premise-conclusion Asymmetry,2,['Cats'],Beavers,['Beavers'],Cats,False,False
484,Mammals,10,Premise-conclusion Asymmetry,3,['Hedgehogs'],Cows,['Cows'],Hedgehogs,False,True
485,Mammals,10,Premise-conclusion Asymmetry,5,['Dogs'],Rhinos,['Rhinos'],Dogs,False,False
486,Mammals,10,Premise-conclusion Asymmetry,6,['Tigers'],Kangaroos,['Kangaroos'],Tigers,False,False
487,Mammals,10,Premise-conclusion Asymmetry,7,['Tigers'],Squirrels,['Squirrels'],Tigers,False,False
488,Mammals,10,Premise-conclusion Asymmetry,8,['Lions'],Mice,['Mice'],Lions,False,False
489,Mammals,10,Premise-conclusion Asymmetry,9,['Hamsters'],Cows,['Cows'],Hamsters,False,True
490,Mammals,10,Premise-conclusion Asymmetry,11,['Pigs'],Hamsters,['Hamsters'],Pigs,False,False
491,Mammals,10,Premise-conclusion Asymmetry,12,['Pigs'],Squirrels,['Squirrels'],Pigs,False,False
492,Mammals,10,Premise-conclusion Asymmetry,13,['Camels'],Horses,['Horses'],Camels,False,True
493,Mammals,10,Premise-conclusion Asymmetry,14,['Tigers'],Hamsters,['Hamsters'],Tigers,False,False
494,Mammals,10,Premise-conclusion Asymmetry,15,['Dogs'],Beavers,['Beavers'],Dogs,False,False
495,Mammals,10,Premise-conclusion Asymmetry,16,['Llamas'],Horses,['Horses'],Llamas,False,True
496,Mammals,10,Premise-conclusion Asymmetry,17,['Mice'],Donkeys,['Donkeys'],Mice,False,True
497,Mammals,10,Premise-conclusion Asymmetry,18,['Rabbits'],Squirrels,['Squirrels'],Rabbits,False,False
498,Mammals,10,Premise-conclusion Asymmetry,19,['Rabbits'],Rhinos,['Rhinos'],Rabbits,False,False
499,Mammals,10,Premise-conclusion Asymmetry,20,['Beavers'],Pigs,['Pigs'],Beavers,False,True
500,Mammals,10,Premise-conclusion Asymmetry,21,['Sheep'],Hamsters,['Hamsters'],Sheep,False,False
501,Mammals,10,Premise-conclusion Asymmetry,22,['Beavers'],Donkeys,['Donkeys'],Beavers,False,True
502,Mammals,10,Premise-conclusion Asymmetry,24,['Bats'],Cats,['Cats'],Bats,False,True
503,Mammals,10,Premise-conclusion Asymmetry,25,['Kangaroos'],Rabbits,['Rabbits'],Kangaroos,False,True
504,Mammals,11,Inclusion Fallacy,0,['Sheep'],Mammals,['Sheep'],Hamsters,False,False
505,Mammals,11,Inclusion Fallacy,1,['Rabbits'],Mammals,['Rabbits'],Beavers,False,False
506,Mammals,11,Inclusion Fallacy,2,['Dogs'],Mammals,['Dogs'],Rhinos,False,False
507,Mammals,11,Inclusion Fallacy,3,['Horses'],Hamsters,['Horses'],Mammals,False,True
508,Mammals,11,Inclusion Fallacy,4,['Pigs'],Mammals,['Pigs'],Llamas,False,False
509,Mammals,11,Inclusion Fallacy,5,['Cats'],Rhinos,['Cats'],Mammals,False,True
510,Mammals,11,Inclusion Fallacy,6,['Cows'],Squirrels,['Cows'],Mammals,False,True
511,Mammals,11,Inclusion Fallacy,7,['Dogs'],Squirrels,['Dogs'],Mammals,False,True
512,Mammals,11,Inclusion Fallacy,8,['Sheep'],Mammals,['Sheep'],Mice,False,False
513,Mammals,11,Inclusion Fallacy,9,['Lions'],Mice,['Lions'],Mammals,False,True
514,Mammals,11,Inclusion Fallacy,10,['Rabbits'],Mammals,['Rabbits'],Hedgehogs,False,False
515,Mammals,11,Inclusion Fallacy,11,['Rabbits'],Mammals,['Rabbits'],Kangaroos,False,False
516,Mammals,11,Inclusion Fallacy,12,['Cats'],Mammals,['Cats'],Kangaroos,False,False
517,Mammals,11,Inclusion Fallacy,13,['Dogs'],Hedgehogs,['Dogs'],Mammals,False,True
518,Mammals,11,Inclusion Fallacy,14,['Tigers'],Mammals,['Tigers'],Hamsters,False,False
519,Mammals,11,Inclusion Fallacy,15,['Donkeys'],Mammals,['Donkeys'],Llamas,False,False
520,Mammals,11,Inclusion Fallacy,16,['Pigs'],Kangaroos,['Pigs'],Mammals,False,True
521,Mammals,11,Inclusion Fallacy,18,['Sheep'],Mammals,['Sheep'],Camels,False,False
522,Mammals,11,Inclusion Fallacy,20,['Donkeys'],Bats,['Donkeys'],Mammals,False,True
523,Mammals,11,Inclusion Fallacy,22,['Cows'],Hedgehogs,['Cows'],Mammals,False,True
524,Mammals,11,Inclusion Fallacy,23,['Dogs'],Mice,['Dogs'],Mammals,False,True
525,Mammals,11,Inclusion Fallacy,24,['Sheep'],Hedgehogs,['Sheep'],Mammals,False,True
526,Mammals,11,Inclusion Fallacy,25,['Dogs'],Kangaroos,['Dogs'],Mammals,False,True
527,Mammals,11,Inclusion Fallacy,26,['Cows'],Bats,['Cows'],Mammals,False,True
528,Vehicles,1,Premise-conclusion Similarity,0,['Submarines'],Hovercraft,['Skateboards'],Hovercraft,False,False
529,Vehicles,1,Premise-conclusion Similarity,1,['Zeppelins'],Bicycles,['Mopeds'],Bicycles,False,True
530,Vehicles,1,Premise-conclusion Similarity,2,['Caravans'],Airplanes,['Helicopters'],Airplanes,False,True
531,Vehicles,1,Premise-conclusion Similarity,4,['Helicopters'],Boats,['Hovercraft'],Boats,False,True
532,Vehicles,1,Premise-conclusion Similarity,5,['Rockets'],Caravans,['Carts'],Caravans,False,True
533,Vehicles,1,Premise-conclusion Similarity,6,['Carriages'],Taxis,['Submarines'],Taxis,False,False
534,Vehicles,1,Premise-conclusion Similarity,7,['Bicycles'],Motorbikes,['Zeppelins'],Motorbikes,False,False
535,Vehicles,1,Premise-conclusion Similarity,8,['Taxis'],Jeeps,['Rockets'],Jeeps,False,False
536,Vehicles,1,Premise-conclusion Similarity,9,['Tractors'],Jeeps,['Rockets'],Jeeps,False,False
537,Vehicles,1,Premise-conclusion Similarity,10,['Carriages'],Helicopters,['Zeppelins'],Helicopters,False,True
538,Vehicles,1,Premise-conclusion Similarity,11,['Mopeds'],Bicycles,['Submarines'],Bicycles,False,False
539,Vehicles,1,Premise-conclusion Similarity,12,['Submarines'],Taxis,['Trucks'],Taxis,False,True
540,Vehicles,1,Premise-conclusion Similarity,13,['Vans'],Cars,['Rockets'],Cars,False,False
541,Vehicles,1,Premise-conclusion Similarity,14,['Submarines'],Carriages,['Sleds'],Carriages,False,True
542,Vehicles,1,Premise-conclusion Similarity,15,['Rockets'],Carriages,['Carts'],Carriages,False,True
543,Vehicles,1,Premise-conclusion Similarity,16,['Skateboards'],Boats,['Submarines'],Boats,False,True
544,Vehicles,1,Premise-conclusion Similarity,18,['Caravans'],Buses,['Skateboards'],Buses,False,False
545,Vehicles,1,Premise-conclusion Similarity,21,['Zeppelins'],Taxis,['Carriages'],Taxis,False,True
546,Vehicles,1,Premise-conclusion Similarity,22,['Zeppelins'],Carts,['Sleds'],Carts,False,True
547,Vehicles,1,Premise-conclusion Similarity,23,['Submarines'],Boats,['Sleds'],Boats,False,False
548,Vehicles,1,Premise-conclusion Similarity,27,['Zeppelins'],Skateboards,['Sleds'],Skateboards,False,True
549,Vehicles,1,Premise-conclusion Similarity,28,['Caravans'],Airplanes,['Rockets'],Airplanes,False,True
550,Vehicles,1,Premise-conclusion Similarity,30,['Hovercraft'],Boats,['Skateboards'],Boats,False,False
551,Vehicles,1,Premise-conclusion Similarity,31,['Jeeps'],Cars,['Rockets'],Cars,False,False
552,Vehicles,2,Premise Typicality,0,['Skateboards'],Vehicles,['Buses'],Vehicles,False,True
553,Vehicles,2,Premise Typicality,1,['Vans'],Vehicles,['Rockets'],Vehicles,False,False
554,Vehicles,2,Premise Typicality,2,['Trains'],Vehicles,['Submarines'],Vehicles,False,False
555,Vehicles,2,Premise Typicality,3,['Submarines'],Vehicles,['Cars'],Vehicles,False,True
556,Vehicles,2,Premise Typicality,4,['Jeeps'],Vehicles,['Skateboards'],Vehicles,False,False
557,Vehicles,2,Premise Typicality,5,['Trains'],Vehicles,['Rockets'],Vehicles,False,False
558,Vehicles,2,Premise Typicality,6,['Submarines'],Vehicles,['Jeeps'],Vehicles,False,True
559,Vehicles,2,Premise Typicality,7,['Jeeps'],Vehicles,['Rockets'],Vehicles,False,False
560,Vehicles,2,Premise Typicality,8,['Submarines'],Vehicles,['Vans'],Vehicles,False,True
561,Vehicles,2,Premise Typicality,9,['Vans'],Vehicles,['Sleds'],Vehicles,False,False
562,Vehicles,2,Premise Typicality,10,['Sleds'],Vehicles,['Jeeps'],Vehicles,False,True
563,Vehicles,2,Premise Typicality,11,['Buses'],Vehicles,['Zeppelins'],Vehicles,False,False
564,Vehicles,2,Premise Typicality,12,['Buses'],Vehicles,['Submarines'],Vehicles,False,False
565,Vehicles,2,Premise Typicality,13,['Sleds'],Vehicles,['Buses'],Vehicles,False,True
566,Vehicles,2,Premise Typicality,19,['Buses'],Vehicles,['Rockets'],Vehicles,False,False
567,Vehicles,2,Premise Typicality,20,['Cars'],Vehicles,['Rockets'],Vehicles,False,False
568,Vehicles,2,Premise Typicality,23,['Cars'],Vehicles,['Sleds'],Vehicles,False,False
569,Vehicles,2,Premise Typicality,24,['Trains'],Vehicles,['Skateboards'],Vehicles,False,False
570,Vehicles,2,Premise Typicality,25,['Sleds'],Vehicles,['Trains'],Vehicles,False,True
571,Vehicles,2,Premise Typicality,28,['Vans'],Vehicles,['Zeppelins'],Vehicles,False,False
572,Vehicles,2,Premise Typicality,29,['Jeeps'],Vehicles,['Zeppelins'],Vehicles,False,False
573,Vehicles,2,Premise Typicality,30,['Trains'],Vehicles,['Zeppelins'],Vehicles,False,False
574,Vehicles,2,Premise Typicality,36,['Skateboards'],Vehicles,['Cars'],Vehicles,False,True
575,Vehicles,2,Premise Typicality,48,['Zeppelins'],Vehicles,['Cars'],Vehicles,False,True
576,Vehicles,3,Conclusion Specificity,0,"['Hovercraft', 'Airplanes']",Vehicles,"['Hovercraft', 'Airplanes']",Things,False,False
577,Vehicles,3,Conclusion Specificity,1,"['Jeeps', 'Hovercraft']",Vehicles,"['Jeeps', 'Hovercraft']",Things,False,False
578,Vehicles,3,Conclusion Specificity,2,"['Cars', 'Vans']",Things,"['Cars', 'Vans']",Vehicles,False,True
579,Vehicles,3,Conclusion Specificity,3,"['Trains', 'Trams']",Things,"['Trains', 'Trams']",Vehicles,False,True
580,Vehicles,3,Conclusion Specificity,4,"['Jeeps', 'Rockets']",Vehicles,"['Jeeps', 'Rockets']",Things,False,False
581,Vehicles,3,Conclusion Specificity,5,"['Helicopters', 'Caravans']",Things,"['Helicopters', 'Caravans']",Vehicles,False,True
582,Vehicles,3,Conclusion Specificity,6,"['Submarines', 'Taxis']",Things,"['Submarines', 'Taxis']",Vehicles,False,True
583,Vehicles,3,Conclusion Specificity,7,"['Rockets', 'Sleds']",Vehicles,"['Rockets', 'Sleds']",Things,False,False
584,Vehicles,3,Conclusion Specificity,8,"['Tractors', 'Helicopters']",Things,"['Tractors', 'Helicopters']",Vehicles,False,True
585,Vehicles,3,Conclusion Specificity,9,"['Carts', 'Hovercraft']",Things,"['Carts', 'Hovercraft']",Vehicles,False,True
586,Vehicles,3,Conclusion Specificity,10,"['Carts', 'Zeppelins']",Vehicles,"['Carts', 'Zeppelins']",Things,False,False
587,Vehicles,3,Conclusion Specificity,11,"['Bicycles', 'Boats']",Things,"['Bicycles', 'Boats']",Vehicles,False,True
588,Vehicles,3,Conclusion Specificity,12,"['Buses', 'Taxis']",Things,"['Buses', 'Taxis']",Vehicles,False,True
589,Vehicles,3,Conclusion Specificity,13,"['Tractors', 'Trams']",Vehicles,"['Tractors', 'Trams']",Things,False,False
590,Vehicles,3,Conclusion Specificity,14,"['Taxis', 'Motorbikes']",Vehicles,"['Taxis', 'Motorbikes']",Things,False,False
591,Vehicles,3,Conclusion Specificity,15,"['Boats', 'Zeppelins']",Things,"['Boats', 'Zeppelins']",Vehicles,False,True
592,Vehicles,3,Conclusion Specificity,16,"['Cars', 'Carriages']",Vehicles,"['Cars', 'Carriages']",Things,False,False
593,Vehicles,3,Conclusion Specificity,17,"['Skateboards', 'Helicopters']",Vehicles,"['Skateboards', 'Helicopters']",Things,False,False
594,Vehicles,3,Conclusion Specificity,19,"['Carriages', 'Carts']",Vehicles,"['Carriages', 'Carts']",Things,False,False
595,Vehicles,3,Conclusion Specificity,20,"['Sleds', 'Carriages']",Vehicles,"['Sleds', 'Carriages']",Things,False,False
596,Vehicles,3,Conclusion Specificity,21,"['Buses', 'Rockets']",Vehicles,"['Buses', 'Rockets']",Things,False,False
597,Vehicles,3,Conclusion Specificity,22,"['Trams', 'Trucks']",Things,"['Trams', 'Trucks']",Vehicles,False,True
598,Vehicles,3,Conclusion Specificity,23,"['Submarines', 'Jeeps']",Vehicles,"['Submarines', 'Jeeps']",Things,False,False
599,Vehicles,3,Conclusion Specificity,24,"['Trams', 'Submarines']",Vehicles,"['Trams', 'Submarines']",Things,False,False
600,Vehicles,4,Premise Monotonicity (General),0,"['Skateboards', 'Taxis', 'Zeppelins']",Vehicles,"['Skateboards', 'Taxis']",Vehicles,False,False
601,Vehicles,4,Premise Monotonicity (General),2,"['Motorbikes', 'Bicycles', 'Mopeds']",Vehicles,"['Motorbikes', 'Bicycles']",Vehicles,False,False
602,Vehicles,4,Premise Monotonicity (General),3,"['Trains', 'Zeppelins']",Vehicles,"['Trains', 'Zeppelins', 'Submarines']",Vehicles,False,True
603,Vehicles,4,Premise Monotonicity (General),4,"['Skateboards', 'Cars', 'Submarines']",Vehicles,"['Skateboards', 'Cars']",Vehicles,False,False
604,Vehicles,4,Premise Monotonicity (General),6,"['Jeeps', 'Zeppelins']",Vehicles,"['Jeeps', 'Zeppelins', 'Rockets']",Vehicles,False,True
605,Vehicles,4,Premise Monotonicity (General),9,"['Zeppelins', 'Motorbikes', 'Rockets']",Vehicles,"['Zeppelins', 'Motorbikes']",Vehicles,False,False
606,Vehicles,4,Premise Monotonicity (General),12,"['Carts', 'Trains', 'Sleds']",Vehicles,"['Carts', 'Trains']",Vehicles,False,False
