,domain,phenomenon_number,phenomenon_name,sample_num,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,is_osherson,arg2_is_stronger
607,Vehicles,4,Premise Monotonicity (General),13,"['Taxis', 'Bicycles']",Vehicles,"['Taxis', 'Bicycles', 'Helicopters']",Vehicles,False,True
608,Vehicles,4,Premise Monotonicity (General),14,"['Motorbikes', 'Bicycles', 'Carts']",Vehicles,"['Motorbikes', 'Bicycles']",Vehicles,False,False
609,Vehicles,4,Premise Monotonicity (General),15,"['Carriages', 'Carts', 'Sleds']",Vehicles,"['Carriages', 'Carts']",Vehicles,False,False
610,Vehicles,4,Premise Monotonicity (General),17,"['Cars', 'Caravans']",Vehicles,"['Cars', 'Caravans', 'Zeppelins']",Vehicles,False,True
611,Vehicles,4,Premise Monotonicity (General),18,"['Zeppelins', 'Trams', 'Submarines']",Vehicles,"['Zeppelins', 'Trams']",Vehicles,False,False
612,Vehicles,4,Premise Monotonicity (General),20,"['Caravans', 'Tractors']",Vehicles,"['Caravans', 'Tractors', 'Sleds']",Vehicles,False,True
613,Vehicles,4,Premise Monotonicity (General),22,"['Cars', 'Carriages']",Vehicles,"['Cars', 'Carriages', 'Submarines']",Vehicles,False,True
614,Vehicles,4,Premise Monotonicity (General),24,"['Buses', 'Helicopters']",Vehicles,"['Buses', 'Helicopters', 'Sleds']",Vehicles,False,True
615,Vehicles,4,Premise Monotonicity (General),26,"['Skateboards', 'Hovercraft']",Vehicles,"['Skateboards', 'Hovercraft', 'Submarines']",Vehicles,False,True
616,Vehicles,4,Premise Monotonicity (General),28,"['Hovercraft', 'Carts']",Vehicles,"['Hovercraft', 'Carts', 'Submarines']",Vehicles,False,True
617,Vehicles,4,Premise Monotonicity (General),30,"['Cars', 'Carts', 'Submarines']",Vehicles,"['Cars', 'Carts']",Vehicles,False,False
618,Vehicles,4,Premise Monotonicity (General),32,"['Vans', 'Bicycles']",Vehicles,"['Vans', 'Bicycles', 'Submarines']",Vehicles,False,True
619,Vehicles,4,Premise Monotonicity (General),34,"['Skateboards', 'Vans']",Vehicles,"['Skateboards', 'Vans', 'Sleds']",Vehicles,False,True
620,Vehicles,4,Premise Monotonicity (General),35,"['Boats', 'Carts', 'Skateboards']",Vehicles,"['Boats', 'Carts']",Vehicles,False,False
621,Vehicles,4,Premise Monotonicity (General),37,"['Mopeds', 'Jeeps', 'Rockets']",Vehicles,"['Mopeds', 'Jeeps']",Vehicles,False,False
622,Vehicles,4,Premise Monotonicity (General),38,"['Boats', 'Motorbikes', 'Sleds']",Vehicles,"['Boats', 'Motorbikes']",Vehicles,False,False
623,Vehicles,4,Premise Monotonicity (General),39,"['Mopeds', 'Helicopters']",Vehicles,"['Mopeds', 'Helicopters', 'Submarines']",Vehicles,False,True
624,Vehicles,5,Premise Monotonicity (Specific),3,"['Hovercraft', 'Buses']",Motorbikes,"['Hovercraft', 'Buses', 'Submarines']",Motorbikes,False,True
625,Vehicles,5,Premise Monotonicity (Specific),6,"['Tractors', 'Boats']",Caravans,"['Tractors', 'Boats', 'Hovercraft']",Caravans,False,True
626,Vehicles,5,Premise Monotonicity (Specific),10,"['Boats', 'Airplanes', 'Tractors']",Zeppelins,"['Boats', 'Airplanes']",Zeppelins,False,False
627,Vehicles,5,Premise Monotonicity (Specific),11,"['Tractors', 'Trucks', 'Hovercraft']",Bicycles,"['Tractors', 'Trucks']",Bicycles,False,False
628,Vehicles,5,Premise Monotonicity (Specific),12,"['Airplanes', 'Trucks']",Skateboards,"['Airplanes', 'Trucks', 'Rockets']",Skateboards,False,True
629,Vehicles,5,Premise Monotonicity (Specific),13,"['Hovercraft', 'Trams', 'Rockets']",Tractors,"['Hovercraft', 'Trams']",Tractors,False,False
630,Vehicles,5,Premise Monotonicity (Specific),14,"['Zeppelins', 'Caravans']",Carriages,"['Zeppelins', 'Caravans', 'Submarines']",Carriages,False,True
631,Vehicles,5,Premise Monotonicity (Specific),15,"['Trucks', 'Buses']",Vans,"['Trucks', 'Buses', 'Boats']",Vans,False,True
632,Vehicles,5,Premise Monotonicity (Specific),20,"['Buses', 'Carriages', 'Skateboards']",Tractors,"['Buses', 'Carriages']",Tractors,False,False
633,Vehicles,5,Premise Monotonicity (Specific),21,"['Motorbikes', 'Trains', 'Submarines']",Bicycles,"['Motorbikes', 'Trains']",Bicycles,False,False
634,Vehicles,5,Premise Monotonicity (Specific),22,"['Skateboards', 'Mopeds']",Bicycles,"['Skateboards', 'Mopeds', 'Sleds']",Bicycles,False,True
635,Vehicles,5,Premise Monotonicity (Specific),23,"['Mopeds', 'Buses']",Rockets,"['Mopeds', 'Buses', 'Sleds']",Rockets,False,True
636,Vehicles,5,Premise Monotonicity (Specific),24,"['Trams', 'Vans', 'Tractors']",Trains,"['Trams', 'Vans']",Trains,False,False
637,Vehicles,5,Premise Monotonicity (Specific),25,"['Helicopters', 'Buses']",Trains,"['Helicopters', 'Buses', 'Sleds']",Trains,False,True
638,Vehicles,5,Premise Monotonicity (Specific),26,"['Carts', 'Cars']",Skateboards,"['Carts', 'Cars', 'Submarines']",Skateboards,False,True
639,Vehicles,5,Premise Monotonicity (Specific),27,"['Mopeds', 'Trains']",Submarines,"['Mopeds', 'Trains', 'Sleds']",Submarines,False,True
640,Vehicles,5,Premise Monotonicity (Specific),30,"['Boats', 'Carriages', 'Zeppelins']",Carts,"['Boats', 'Carriages']",Carts,False,False
641,Vehicles,5,Premise Monotonicity (Specific),31,"['Trucks', 'Motorbikes', 'Boats']",Carts,"['Trucks', 'Motorbikes']",Carts,False,False
642,Vehicles,5,Premise Monotonicity (Specific),32,"['Trains', 'Bicycles', 'Hovercraft']",Taxis,"['Trains', 'Bicycles']",Taxis,False,False
643,Vehicles,5,Premise Monotonicity (Specific),35,"['Bicycles', 'Cars']",Mopeds,"['Bicycles', 'Cars', 'Submarines']",Mopeds,False,True
644,Vehicles,5,Premise Monotonicity (Specific),38,"['Motorbikes', 'Boats']",Helicopters,"['Motorbikes', 'Boats', 'Sleds']",Helicopters,False,True
645,Vehicles,5,Premise Monotonicity (Specific),39,"['Jeeps', 'Vans']",Cars,"['Jeeps', 'Vans', 'Hovercraft']",Cars,False,True
646,Vehicles,5,Premise Monotonicity (Specific),44,"['Skateboards', 'Mopeds', 'Submarines']",Taxis,"['Skateboards', 'Mopeds']",Taxis,False,False
647,Vehicles,5,Premise Monotonicity (Specific),52,"['Motorbikes', 'Trucks']",Sleds,"['Motorbikes', 'Trucks', 'Zeppelins']",Sleds,False,True
648,Vehicles,6,Premise Diversity (General),0,"['Bicycles', 'Rockets']",Vehicles,"['Bicycles', 'Mopeds']",Vehicles,False,False
649,Vehicles,6,Premise Diversity (General),1,"['Caravans', 'Carts']",Vehicles,"['Caravans', 'Skateboards']",Vehicles,False,True
650,Vehicles,6,Premise Diversity (General),3,"['Cars', 'Rockets']",Vehicles,"['Cars', 'Taxis']",Vehicles,False,False
651,Vehicles,6,Premise Diversity (General),4,"['Airplanes', 'Carts']",Vehicles,"['Airplanes', 'Rockets']",Vehicles,False,False
652,Vehicles,6,Premise Diversity (General),6,"['Carts', 'Sleds']",Vehicles,"['Carts', 'Rockets']",Vehicles,False,True
653,Vehicles,6,Premise Diversity (General),9,"['Caravans', 'Skateboards']",Vehicles,"['Caravans', 'Carriages']",Vehicles,False,False
654,Vehicles,6,Premise Diversity (General),10,"['Bicycles', 'Submarines']",Vehicles,"['Bicycles', 'Mopeds']",Vehicles,False,False
655,Vehicles,6,Premise Diversity (General),11,"['Buses', 'Taxis']",Vehicles,"['Buses', 'Skateboards']",Vehicles,False,True
656,Vehicles,6,Premise Diversity (General),14,"['Helicopters', 'Zeppelins']",Vehicles,"['Helicopters', 'Carts']",Vehicles,False,True
657,Vehicles,6,Premise Diversity (General),15,"['Boats', 'Sleds']",Vehicles,"['Boats', 'Hovercraft']",Vehicles,False,False
658,Vehicles,6,Premise Diversity (General),16,"['Trucks', 'Skateboards']",Vehicles,"['Trucks', 'Caravans']",Vehicles,False,False
659,Vehicles,6,Premise Diversity (General),18,"['Skateboards', 'Zeppelins']",Vehicles,"['Skateboards', 'Sleds']",Vehicles,False,False
660,Vehicles,6,Premise Diversity (General),19,"['Cars', 'Tractors']",Vehicles,"['Cars', 'Rockets']",Vehicles,False,True
661,Vehicles,6,Premise Diversity (General),20,"['Vans', 'Caravans']",Vehicles,"['Vans', 'Skateboards']",Vehicles,False,True
662,Vehicles,6,Premise Diversity (General),22,"['Jeeps', 'Trucks']",Vehicles,"['Jeeps', 'Rockets']",Vehicles,False,True
663,Vehicles,6,Premise Diversity (General),25,"['Taxis', 'Submarines']",Vehicles,"['Taxis', 'Trucks']",Vehicles,False,False
664,Vehicles,6,Premise Diversity (General),28,"['Jeeps', 'Trucks']",Vehicles,"['Jeeps', 'Zeppelins']",Vehicles,False,True
665,Vehicles,6,Premise Diversity (General),30,"['Bicycles', 'Hovercraft']",Vehicles,"['Bicycles', 'Mopeds']",Vehicles,False,False
666,Vehicles,6,Premise Diversity (General),32,"['Skateboards', 'Submarines']",Vehicles,"['Skateboards', 'Sleds']",Vehicles,False,False
667,Vehicles,6,Premise Diversity (General),33,"['Carriages', 'Sleds']",Vehicles,"['Carriages', 'Submarines']",Vehicles,False,True
668,Vehicles,6,Premise Diversity (General),35,"['Cars', 'Rockets']",Vehicles,"['Cars', 'Buses']",Vehicles,False,False
669,Vehicles,6,Premise Diversity (General),37,"['Cars', 'Rockets']",Vehicles,"['Cars', 'Caravans']",Vehicles,False,False
670,Vehicles,6,Premise Diversity (General),38,"['Taxis', 'Trucks']",Vehicles,"['Taxis', 'Zeppelins']",Vehicles,False,True
671,Vehicles,6,Premise Diversity (General),40,"['Carts', 'Submarines']",Vehicles,"['Carts', 'Sleds']",Vehicles,False,False
672,Vehicles,7,Premise Diversity (Specific),1,"['Sleds', 'Skateboards']",Tractors,"['Sleds', 'Submarines']",Tractors,False,True
673,Vehicles,7,Premise Diversity (Specific),14,"['Boats', 'Helicopters']",Motorbikes,"['Boats', 'Hovercraft']",Motorbikes,False,False
674,Vehicles,7,Premise Diversity (Specific),18,"['Boats', 'Helicopters']",Motorbikes,"['Boats', 'Submarines']",Motorbikes,False,False
675,Vehicles,7,Premise Diversity (Specific),34,"['Carriages', 'Helicopters']",Trams,"['Carriages', 'Sleds']",Trams,False,False
676,Vehicles,7,Premise Diversity (Specific),41,"['Airplanes', 'Rockets']",Trucks,"['Airplanes', 'Sleds']",Trucks,False,True
677,Vehicles,7,Premise Diversity (Specific),54,"['Boats', 'Skateboards']",Cars,"['Boats', 'Hovercraft']",Cars,False,False
678,Vehicles,7,Premise Diversity (Specific),79,"['Bicycles', 'Mopeds']",Trains,"['Bicycles', 'Zeppelins']",Trains,False,True
679,Vehicles,7,Premise Diversity (Specific),90,"['Boats', 'Helicopters']",Bicycles,"['Boats', 'Submarines']",Bicycles,False,False
680,Vehicles,7,Premise Diversity (Specific),93,"['Carts', 'Sleds']",Boats,"['Carts', 'Rockets']",Boats,False,True
681,Vehicles,7,Premise Diversity (Specific),107,"['Carts', 'Zeppelins']",Trains,"['Carts', 'Sleds']",Trains,False,False
682,Vehicles,7,Premise Diversity (Specific),143,"['Caravans', 'Carts']",Airplanes,"['Caravans', 'Skateboards']",Airplanes,False,True
683,Vehicles,7,Premise Diversity (Specific),173,"['Airplanes', 'Zeppelins']",Taxis,"['Airplanes', 'Mopeds']",Taxis,False,True
684,Vehicles,7,Premise Diversity (Specific),193,"['Sleds', 'Submarines']",Caravans,"['Sleds', 'Skateboards']",Caravans,False,False
685,Vehicles,7,Premise Diversity (Specific),238,"['Airplanes', 'Mopeds']",Buses,"['Airplanes', 'Helicopters']",Buses,False,False
686,Vehicles,7,Premise Diversity (Specific),276,"['Sleds', 'Rockets']",Trucks,"['Sleds', 'Skateboards']",Trucks,False,False
687,Vehicles,7,Premise Diversity (Specific),326,"['Submarines', 'Skateboards']",Cars,"['Submarines', 'Hovercraft']",Cars,False,False
688,Vehicles,7,Premise Diversity (Specific),366,"['Bicycles', 'Mopeds']",Trains,"['Bicycles', 'Submarines']",Trains,False,True
689,Vehicles,7,Premise Diversity (Specific),421,"['Airplanes', 'Skateboards']",Cars,"['Airplanes', 'Zeppelins']",Cars,False,False
690,Vehicles,7,Premise Diversity (Specific),512,"['Zeppelins', 'Bicycles']",Buses,"['Zeppelins', 'Helicopters']",Buses,False,False
691,Vehicles,7,Premise Diversity (Specific),641,"['Motorbikes', 'Mopeds']",Trains,"['Motorbikes', 'Hovercraft']",Trains,False,True
692,Vehicles,7,Premise Diversity (Specific),700,"['Motorbikes', 'Mopeds']",Trains,"['Motorbikes', 'Submarines']",Trains,False,True
693,Vehicles,7,Premise Diversity (Specific),889,"['Helicopters', 'Zeppelins']",Jeeps,"['Helicopters', 'Skateboards']",Jeeps,False,True
694,Vehicles,7,Premise Diversity (Specific),945,"['Trucks', 'Caravans']",Motorbikes,"['Trucks', 'Skateboards']",Motorbikes,False,True
695,Vehicles,7,Premise Diversity (Specific),985,"['Helicopters', 'Skateboards']",Cars,"['Helicopters', 'Zeppelins']",Cars,False,False
696,Vehicles,8,Nonmonotonicity (General),0,"['Vans', 'Trains', 'Axes']",Vehicles,"['Vans', 'Trains']",Vehicles,False,True
697,Vehicles,8,Nonmonotonicity (General),1,"['Sleds', 'Hovercraft', 'Screwdrivers']",Vehicles,"['Sleds', 'Hovercraft']",Vehicles,False,True
698,Vehicles,8,Nonmonotonicity (General),2,"['Skateboards', 'Carts']",Vehicles,"['Skateboards', 'Carts', 'Crowbars']",Vehicles,False,False
699,Vehicles,8,Nonmonotonicity (General),3,"['Sleds', 'Helicopters', 'Pickaxes']",Vehicles,"['Sleds', 'Helicopters']",Vehicles,False,True
700,Vehicles,8,Nonmonotonicity (General),4,"['Caravans', 'Carts', 'Wheelbarrows']",Vehicles,"['Caravans', 'Carts']",Vehicles,False,True
701,Vehicles,8,Nonmonotonicity (General),5,"['Skateboards', 'Submarines']",Vehicles,"['Skateboards', 'Submarines', 'Ropes']",Vehicles,False,False
702,Vehicles,8,Nonmonotonicity (General),6,"['Carriages', 'Cars']",Vehicles,"['Carriages', 'Cars', 'Axes']",Vehicles,False,False
703,Vehicles,8,Nonmonotonicity (General),7,"['Buses', 'Jeeps', 'Levels']",Vehicles,"['Buses', 'Jeeps']",Vehicles,False,True
704,Vehicles,8,Nonmonotonicity (General),8,"['Sleds', 'Bicycles']",Vehicles,"['Sleds', 'Bicycles', 'Tong']",Vehicles,False,False
705,Vehicles,8,Nonmonotonicity (General),9,"['Motorbikes', 'Caravans', 'Ropes']",Vehicles,"['Motorbikes', 'Caravans']",Vehicles,False,True
706,Vehicles,8,Nonmonotonicity (General),10,"['Hovercraft', 'Sleds', 'Levels']",Vehicles,"['Hovercraft', 'Sleds']",Vehicles,False,True
707,Vehicles,8,Nonmonotonicity (General),11,"['Trucks', 'Carts']",Vehicles,"['Trucks', 'Carts', 'Ploughs']",Vehicles,False,False
708,Vehicles,8,Nonmonotonicity (General),12,"['Boats', 'Bicycles', 'Shovels']",Vehicles,"['Boats', 'Bicycles']",Vehicles,False,True
709,Vehicles,8,Nonmonotonicity (General),13,"['Buses', 'Mopeds', 'Nails']",Vehicles,"['Buses', 'Mopeds']",Vehicles,False,True
710,Vehicles,8,Nonmonotonicity (General),14,"['Jeeps', 'Bicycles']",Vehicles,"['Jeeps', 'Bicycles', 'Shovels']",Vehicles,False,False
711,Vehicles,8,Nonmonotonicity (General),15,"['Zeppelins', 'Cars']",Vehicles,"['Zeppelins', 'Cars', 'Crowbars']",Vehicles,False,False
712,Vehicles,8,Nonmonotonicity (General),16,"['Zeppelins', 'Vans']",Vehicles,"['Zeppelins', 'Vans', 'Tong']",Vehicles,False,False
713,Vehicles,8,Nonmonotonicity (General),17,"['Submarines', 'Mopeds']",Vehicles,"['Submarines', 'Mopeds', 'Wheelbarrows']",Vehicles,False,False
714,Vehicles,8,Nonmonotonicity (General),18,"['Rockets', 'Taxis', 'Shovels']",Vehicles,"['Rockets', 'Taxis']",Vehicles,False,True
715,Vehicles,8,Nonmonotonicity (General),19,"['Sleds', 'Carriages', 'Spanners']",Vehicles,"['Sleds', 'Carriages']",Vehicles,False,True
716,Vehicles,8,Nonmonotonicity (General),20,"['Mopeds', 'Hovercraft', 'Hammers']",Vehicles,"['Mopeds', 'Hovercraft']",Vehicles,False,True
717,Vehicles,8,Nonmonotonicity (General),22,"['Helicopters', 'Vans', 'Ploughs']",Vehicles,"['Helicopters', 'Vans']",Vehicles,False,True
718,Vehicles,8,Nonmonotonicity (General),23,"['Trains', 'Trucks']",Vehicles,"['Trains', 'Trucks', 'Tong']",Vehicles,False,False
719,Vehicles,8,Nonmonotonicity (General),24,"['Rockets', 'Submarines', 'Knives']",Vehicles,"['Rockets', 'Submarines']",Vehicles,False,True
720,Vehicles,9,Nonmonotonicity (Specific),0,"['Tractors', 'Shovels']",Helicopters,['Tractors'],Helicopters,False,True
721,Vehicles,9,Nonmonotonicity (Specific),1,['Submarines'],Motorbikes,"['Submarines', 'Anvils']",Motorbikes,False,False
722,Vehicles,9,Nonmonotonicity (Specific),2,['Carts'],Helicopters,"['Carts', 'Planes']",Helicopters,False,False
723,Vehicles,9,Nonmonotonicity (Specific),4,"['Skateboards', 'Screwdrivers']",Hovercraft,['Skateboards'],Hovercraft,False,True
724,Vehicles,9,Nonmonotonicity (Specific),5,['Boats'],Trains,"['Boats', 'Tong']",Trains,False,False
725,Vehicles,9,Nonmonotonicity (Specific),6,"['Submarines', 'Hammers']",Airplanes,['Submarines'],Airplanes,False,True
726,Vehicles,9,Nonmonotonicity (Specific),7,['Zeppelins'],Hovercraft,"['Zeppelins', 'Nails']",Hovercraft,False,False
727,Vehicles,9,Nonmonotonicity (Specific),8,"['Sleds', 'Anvils']",Helicopters,['Sleds'],Helicopters,False,True
728,Vehicles,9,Nonmonotonicity (Specific),9,"['Zeppelins', 'Chisels']",Boats,['Zeppelins'],Boats,False,True
729,Vehicles,9,Nonmonotonicity (Specific),10,"['Boats', 'Ploughs']",Trams,['Boats'],Trams,False,True
730,Vehicles,9,Nonmonotonicity (Specific),11,['Sleds'],Carts,"['Sleds', 'Tong']",Carts,False,False
731,Vehicles,9,Nonmonotonicity (Specific),12,"['Submarines', 'Levels']",Sleds,['Submarines'],Sleds,False,True
732,Vehicles,9,Nonmonotonicity (Specific),13,"['Hovercraft', 'Wrenches']",Carriages,['Hovercraft'],Carriages,False,True
733,Vehicles,9,Nonmonotonicity (Specific),14,"['Zeppelins', 'Levels']",Carts,['Zeppelins'],Carts,False,True
734,Vehicles,9,Nonmonotonicity (Specific),15,"['Zeppelins', 'Planes']",Helicopters,['Zeppelins'],Helicopters,False,True
735,Vehicles,9,Nonmonotonicity (Specific),16,['Skateboards'],Carriages,"['Skateboards', 'Shovels']",Carriages,False,False
736,Vehicles,9,Nonmonotonicity (Specific),17,"['Trucks', 'Spanners']",Taxis,['Trucks'],Taxis,False,True
737,Vehicles,9,Nonmonotonicity (Specific),19,"['Caravans', 'Wheelbarrows']",Mopeds,['Caravans'],Mopeds,False,True
738,Vehicles,9,Nonmonotonicity (Specific),20,"['Skateboards', 'Tong']",Caravans,['Skateboards'],Caravans,False,True
739,Vehicles,9,Nonmonotonicity (Specific),21,"['Mopeds', 'Wheelbarrows']",Bicycles,['Mopeds'],Bicycles,False,True
740,Vehicles,9,Nonmonotonicity (Specific),22,['Rockets'],Helicopters,"['Rockets', 'Axes']",Helicopters,False,False
741,Vehicles,9,Nonmonotonicity (Specific),23,"['Skateboards', 'Crowbars']",Cars,['Skateboards'],Cars,False,True
742,Vehicles,9,Nonmonotonicity (Specific),24,"['Carriages', 'Screwdrivers']",Caravans,['Carriages'],Caravans,False,True
743,Vehicles,9,Nonmonotonicity (Specific),28,['Submarines'],Caravans,"['Submarines', 'Levels']",Caravans,False,False
744,Vehicles,10,Premise-conclusion Asymmetry,0,['Skateboards'],Jeeps,['Jeeps'],Skateboards,False,True
745,Vehicles,10,Premise-conclusion Asymmetry,1,['Sleds'],Jeeps,['Jeeps'],Sleds,False,True
746,Vehicles,10,Premise-conclusion Asymmetry,2,['Hovercraft'],Jeeps,['Jeeps'],Hovercraft,False,True
747,Vehicles,10,Premise-conclusion Asymmetry,3,['Cars'],Submarines,['Submarines'],Cars,False,False
748,Vehicles,10,Premise-conclusion Asymmetry,4,['Vans'],Hovercraft,['Hovercraft'],Vans,False,False
749,Vehicles,10,Premise-conclusion Asymmetry,5,['Submarines'],Motorbikes,['Motorbikes'],Submarines,False,True
750,Vehicles,10,Premise-conclusion Asymmetry,7,['Caravans'],Motorbikes,['Motorbikes'],Caravans,False,True
751,Vehicles,10,Premise-conclusion Asymmetry,8,['Bicycles'],Rockets,['Rockets'],Bicycles,False,False
752,Vehicles,10,Premise-conclusion Asymmetry,9,['Carriages'],Mopeds,['Mopeds'],Carriages,False,True
753,Vehicles,10,Premise-conclusion Asymmetry,10,['Cars'],Carts,['Carts'],Cars,False,False
754,Vehicles,10,Premise-conclusion Asymmetry,11,['Carts'],Bicycles,['Bicycles'],Carts,False,True
755,Vehicles,10,Premise-conclusion Asymmetry,13,['Caravans'],Buses,['Buses'],Caravans,False,True
756,Vehicles,10,Premise-conclusion Asymmetry,14,['Sleds'],Cars,['Cars'],Sleds,False,True
757,Vehicles,10,Premise-conclusion Asymmetry,15,['Hovercraft'],Taxis,['Taxis'],Hovercraft,False,True
758,Vehicles,10,Premise-conclusion Asymmetry,16,['Zeppelins'],Buses,['Buses'],Zeppelins,False,True
759,Vehicles,10,Premise-conclusion Asymmetry,18,['Trains'],Tractors,['Tractors'],Trains,False,False
760,Vehicles,10,Premise-conclusion Asymmetry,20,['Submarines'],Mopeds,['Mopeds'],Submarines,False,True
761,Vehicles,10,Premise-conclusion Asymmetry,21,['Mopeds'],Tractors,['Tractors'],Mopeds,False,False
762,Vehicles,10,Premise-conclusion Asymmetry,24,['Carts'],Motorbikes,['Motorbikes'],Carts,False,True
763,Vehicles,10,Premise-conclusion Asymmetry,25,['Trains'],Carts,['Carts'],Trains,False,False
764,Vehicles,10,Premise-conclusion Asymmetry,26,['Trains'],Carriages,['Carriages'],Trains,False,False
765,Vehicles,10,Premise-conclusion Asymmetry,27,['Tractors'],Vans,['Vans'],Tractors,False,True
766,Vehicles,10,Premise-conclusion Asymmetry,28,['Skateboards'],Motorbikes,['Motorbikes'],Skateboards,False,True
767,Vehicles,10,Premise-conclusion Asymmetry,29,['Taxis'],Skateboards,['Skateboards'],Taxis,False,False
768,Vehicles,11,Inclusion Fallacy,0,['Vans'],Vehicles,['Vans'],Carts,False,False
769,Vehicles,11,Inclusion Fallacy,1,['Bicycles'],Skateboards,['Bicycles'],Vehicles,False,True
770,Vehicles,11,Inclusion Fallacy,2,['Taxis'],Skateboards,['Taxis'],Vehicles,False,True
771,Vehicles,11,Inclusion Fallacy,3,['Trucks'],Vehicles,['Trucks'],Zeppelins,False,False
772,Vehicles,11,Inclusion Fallacy,4,['Buses'],Vehicles,['Buses'],Submarines,False,False
773,Vehicles,11,Inclusion Fallacy,5,['Vans'],Vehicles,['Vans'],Skateboards,False,False
774,Vehicles,11,Inclusion Fallacy,6,['Motorbikes'],Caravans,['Motorbikes'],Vehicles,False,True
775,Vehicles,11,Inclusion Fallacy,7,['Jeeps'],Zeppelins,['Jeeps'],Vehicles,False,True
776,Vehicles,11,Inclusion Fallacy,8,['Buses'],Sleds,['Buses'],Vehicles,False,True
777,Vehicles,11,Inclusion Fallacy,9,['Vans'],Carriages,['Vans'],Vehicles,False,True
778,Vehicles,11,Inclusion Fallacy,10,['Trucks'],Caravans,['Trucks'],Vehicles,False,True
779,Vehicles,11,Inclusion Fallacy,11,['Vans'],Zeppelins,['Vans'],Vehicles,False,True
780,Vehicles,11,Inclusion Fallacy,12,['Trucks'],Hovercraft,['Trucks'],Vehicles,False,True
781,Vehicles,11,Inclusion Fallacy,13,['Bicycles'],Tractors,['Bicycles'],Vehicles,False,True
782,Vehicles,11,Inclusion Fallacy,15,['Trains'],Vehicles,['Trains'],Tractors,False,False
783,Vehicles,11,Inclusion Fallacy,16,['Taxis'],Vehicles,['Taxis'],Rockets,False,False
784,Vehicles,11,Inclusion Fallacy,17,['Mopeds'],Skateboards,['Mopeds'],Vehicles,False,True
785,Vehicles,11,Inclusion Fallacy,18,['Motorbikes'],Vehicles,['Motorbikes'],Hovercraft,False,False
786,Vehicles,11,Inclusion Fallacy,19,['Cars'],Submarines,['Cars'],Vehicles,False,True
787,Vehicles,11,Inclusion Fallacy,20,['Trains'],Hovercraft,['Trains'],Vehicles,False,True
788,Vehicles,11,Inclusion Fallacy,23,['Cars'],Zeppelins,['Cars'],Vehicles,False,True
789,Vehicles,11,Inclusion Fallacy,24,['Motorbikes'],Vehicles,['Motorbikes'],Skateboards,False,False
790,Vehicles,11,Inclusion Fallacy,25,['Mopeds'],Vehicles,['Mopeds'],Caravans,False,False
791,Vehicles,11,Inclusion Fallacy,26,['Buses'],Vehicles,['Buses'],Skateboards,False,False
